timestamp,datetime,open,high,low,close,volume
1730374200000,2024-10-31 18:30:00,2777.831,2780.255,2776.696,2779.413,3345
1730376000000,2024-10-31 19:00:00,2779.414,2781.941,2775.931,2777.36,4085
1730377800000,2024-10-31 19:30:00,2777.337,2779.033,2771.911,2773.711,7651
1730379600000,2024-10-31 20:00:00,2773.611,2773.962,2765.58,2767.225,11462
1730381400000,2024-10-31 20:30:00,2767.2,2768.083,2754.48,2755.386,12960
1730383200000,2024-10-31 21:00:00,2755.348,2756.924,2748.071,2749.872,14114
1730385000000,2024-10-31 21:30:00,2749.841,2752.451,2734.598,2734.775,13496
1730386800000,2024-10-31 22:00:00,2734.749,2740.999,2731.515,2739.464,11202
1730388600000,2024-10-31 22:30:00,2739.394,2740.702,2735.454,2740.576,6869
1730390400000,2024-10-31 23:00:00,2740.617,2743.425,2738.004,2742.55,6009
1730392200000,2024-10-31 23:30:00,2742.593,2743.687,2738.382,2740.737,4539
1730394000000,2024-11-01 00:00:00,2740.762,2743.815,2738.671,2739.294,3899
1730395800000,2024-11-01 00:30:00,2739.252,2741.302,2738.206,2739.573,3419
1730397600000,2024-11-01 01:00:00,2739.568,2742.199,2739.568,2741.258,2860
1730399400000,2024-11-01 01:30:00,2741.229,2748.01,2740.86,2746.918,5677
1730401200000,2024-11-01 02:00:00,2746.968,2749.747,2746.968,2748.189,3336
1730403000000,2024-11-01 02:30:00,2748.186,2749.096,2745.705,2746.407,3139
1730404800000,2024-11-01 03:00:00,2746.461,2748.168,2746.323,2747.478,2083
1730406600000,2024-11-01 03:30:00,2747.463,2747.848,2743.269,2743.89,1944
1730412000000,2024-11-01 05:00:00,2743.946,2747.658,2743.907,2745.958,1384
1730413800000,2024-11-01 05:30:00,2745.916,2746.528,2745.572,2746.157,1118
1730415600000,2024-11-01 06:00:00,2746.174,2747.08,2745.411,2747.08,1399
1730417400000,2024-11-01 06:30:00,2747.091,2747.902,2745.975,2746.691,1694
1730419200000,2024-11-01 07:00:00,2746.672,2747.341,2745.758,2746.53,2043
1730421000000,2024-11-01 07:30:00,2746.512,2746.979,2744.815,2745.045,2196
1730422800000,2024-11-01 08:00:00,2745.045,2747.816,2744.822,2746.92,4882
1730424600000,2024-11-01 08:30:00,2746.936,2750.008,2745.399,2749.637,4370
1730426400000,2024-11-01 09:00:00,2749.605,2750.956,2746.525,2747.999,3692
1730428200000,2024-11-01 09:30:00,2747.969,2749.696,2745.756,2748.677,4195
1730430000000,2024-11-01 10:00:00,2748.708,2750.188,2747.426,2750.012,3060
1730431800000,2024-11-01 10:30:00,2749.945,2751.878,2748.998,2751.77,2796
