timestamp,datetime,open,high,low,close,volume
1753952400000,2025-07-31 16:00:00,3309.914,3313.11,3304.831,3306.634,7803
1753956000000,2025-07-31 17:00:00,3306.703,3308.187,3293.799,3296.261,8508
1753959600000,2025-07-31 18:00:00,3296.269,3307.776,3295.146,3306.111,10006
1753963200000,2025-07-31 19:00:00,3306.086,3311.164,3303.888,3307.642,11090
1753966800000,2025-07-31 20:00:00,3307.677,3310.479,3300.591,3301.413,18672
1753970400000,2025-07-31 21:00:00,3301.369,3303.205,3291.3,3296.121,15297
1753974000000,2025-07-31 22:00:00,3296.092,3299.136,3291.316,3295.437,10703
1753977600000,2025-07-31 23:00:00,3295.403,3297.349,3289.617,3294.988,9834
1753981200000,2025-08-01 00:00:00,3294.965,3298.43,3294.023,3295.006,7570
1753984800000,2025-08-01 01:00:00,3295.043,3297.102,3292.821,3295.711,5492
1753988400000,2025-08-01 02:00:00,3295.755,3296.37,3290.506,3290.989,5981
1753992000000,2025-08-01 03:00:00,3290.953,3293.711,3289.83,3290.735,4106
1753999200000,2025-08-01 05:00:00,3289.745,3295.172,3289.583,3295.01,3357
1754002800000,2025-08-01 06:00:00,3294.999,3295.138,3287.967,3288.651,4944
1754006400000,2025-08-01 07:00:00,3288.607,3293.799,3286.423,3290.356,7028
1754010000000,2025-08-01 08:00:00,3290.304,3293.535,3281.59,3283.643,8503
1754013600000,2025-08-01 09:00:00,3283.616,3292.462,3283.269,3291.718,7767
1754017200000,2025-08-01 10:00:00,3291.713,3297.106,3290.508,3291.435,5849
1754020800000,2025-08-01 11:00:00,3291.437,3295.622,3290.063,3292.094,5816
1754024400000,2025-08-01 12:00:00,3292.181,3300.447,3291.769,3296.712,6249
1754028000000,2025-08-01 13:00:00,3296.669,3297.623,3290.594,3292.373,6809
1754031600000,2025-08-01 14:00:00,3292.412,3293.384,3285.247,3286.861,8145
1754035200000,2025-08-01 15:00:00,3286.823,3294.501,3285.247,3294.265,7156
1754038800000,2025-08-01 16:00:00,3294.248,3296.427,3292.753,3294.447,6378
1754042400000,2025-08-01 17:00:00,3294.479,3303.048,3293.224,3298.36,6628
1754046000000,2025-08-01 18:00:00,3298.397,3301.33,3296.811,3300.309,6791
1754049600000,2025-08-01 19:00:00,3300.342,3345.261,3297.385,3341.208,28932
1754053200000,2025-08-01 20:00:00,3341.182,3354.631,3338.816,3342.144,32471
1754056800000,2025-08-01 21:00:00,3342.224,3355.114,3341.295,3345.868,24564
1754060400000,2025-08-01 22:00:00,3345.897,3351.32,3341.525,3348.567,13259
1754064000000,2025-08-01 23:00:00,3348.532,3349.377,3340.532,3347.365,11258
1754067600000,2025-08-02 00:00:00,3347.284,3349.434,3345.565,3348.22,8654
1754071200000,2025-08-02 01:00:00,3348.249,3351.342,3345.882,3347.624,6208
1754074800000,2025-08-02 02:00:00,3347.585,3361.316,3347.585,3357.185,9999
1754078400000,2025-08-02 03:00:00,3357.239,3363.566,3357.028,3363.119,5128
1754258400000,2025-08-04 05:00:00,3364.339,3364.521,3357.651,3359.084,6901
